employee_id,age,gender,years_at_company,job_role,monthly_income,work_life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure_in_months,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
3290212,58,Female,14,Healthcare,3681,Fair,Very High,High,3,No,75,Master's Degree,Married,4,Entry,Medium,64.0,No,No,No,Fair,,Stayed
241079,59,Female,7,Technology,6019,Poor,High,High,0,Yes,41,PhD,Divorced,4,Senior,Medium,42.0,No,No,No,Good,Yes,Stayed
7227014,59,Male,20,Technology,8332,Excellent,Very High,High,1,No,75,Master's Degree,Married,3,Mid,Medium,21.0,,No,No,Excellent,,Left
6244726,54,Female,13,Education,4087,Fair,High,Average,1,No,44,High School,Married,3,Entry,Medium,21.0,No,No,No,Excellent,,Left
13283225,59,Female,16,Education,3681,Excellent,High,Average,0,No,75,Bachelor's Degree,Divorced,2,Entry,Medium,73.0,No,No,No,Fair,,Stayed
8608785,54,Female,1,Healthcare,8891,Poor,High,High,3,No,5,High School,Married,3,Senior,Small,21.0,No,No,No,Excellent,,Left
16446011,57,Female,1,Technology,8688,Fair,Very High,Average,3,Yes,67,High School,,0,Mid,Medium,49.0,No,No,No,Fair,,Stayed
519975,50,Female,27,Education,3681,Poor,High,Low,0,No,44,High School,Married,0,Entry,Small,93.0,No,No,No,Fair,Yes,Left
10153647,24,Female,9,Education,7803,Fair,High,Low,3,No,75,Master's Degree,Married,4,Mid,Medium,55.0,Yes,No,No,Good,,Left
5476548,24,Female,21,Healthcare,6693,Poor,High,Below Aver,2,No,19,PhD,Married,1,Mid,Large,,Yes,No,No,Fair,,Stayed
10652276,59,Male,26,Education,3681,Good,Medium,Low,0,No,30,High School,Married,2,Mid,Large,93.0,No,No,No,Good,,Stayed
2745383,56,Female,2,Education,3681,Good,Very High,Average,2,Yes,75,High School,Married,0,Mid,Medium,32.0,No,No,No,Good,,Stayed
4700634,35,Female,1,Healthcare,6865,Excellent,High,Average,3,No,75,High School,Single,0,Mid,Medium,,,No,No,Good,,Left
13891447,59,Male,12,Technology,3681,Good,Medium,High,0,Yes,75,PhD,Married,4,Entry,Small,66.0,No,No,Yes,Poor,,Left
6433658,59,Female,1,Technology,3722,Poor,Very High,High,1,No,39,PhD,Married,2,Senior,Medium,40.0,No,No,No,Poor,,Stayed
6630176,39,Female,6,Education,3681,Fair,Medium,Average,3,No,40,Bachelor's Degree,,0,Mid,Large,74.0,Yes,No,No,Good,,Stayed
2921005,42,Male,14,Healthcare,4148,Poor,High,Below Aver,3,Yes,75,High School,Married,4,Mid,Small,53.0,Yes,No,No,Fair,,Stayed
7697136,48,Male,2,Education,6814,Poor,Very High,High,1,Yes,75,High School,Married,0,Entry,Medium,,No,No,No,Fair,,Stayed
105172,24,Female,1,Technology,3681,Excellent,High,Low,3,No,5,High School,Married,0,Mid,Medium,50.0,No,No,No,Good,,Stayed
7485368,59,Female,1,Education,6094,Good,High,Below Aver,1,No,75,Master's Degree,Divorced,4,Mid,Medium,,No,No,No,Poor,,Left
15108214,59,Female,34,Healthcare,3681,Excellent,Medium,Average,0,No,75,High School,Married,2,Mid,Medium,93.0,No,No,No,Good,,Stayed
10669463,24,Male,1,Healthcare,8138,Fair,High,Low,0,Yes,45,Master's Degree,Divorced,0,Entry,Medium,33.0,No,No,No,Good,Yes,Stayed
12949020,44,Male,1,Education,4172,Fair,Very High,High,1,No,53,Bachelor's Degree,,0,Entry,Medium,90.0,No,No,No,Excellent,Yes,Stayed
3677154,40,Male,13,Education,5105,Poor,High,High,2,No,70,High School,Married,0,Entry,Medium,93.0,No,No,No,Poor,,Stayed
4811837,38,Female,16,Healthcare,3681,Excellent,Very High,High,3,No,75,High School,Divorced,2,Mid,Medium,25.0,No,No,No,Poor,Yes,Stayed
8165728,24,Male,1,Media,9215,Good,High,Below Aver,2,No,41,Bachelor's Degree,,0,Mid,Medium,57.0,No,No,No,Fair,,Stayed
782743,24,Male,1,Healthcare,7688,Fair,High,Average,1,No,75,High School,Married,3,Mid,Medium,42.0,,No,No,Fair,,Left
12604058,24,Male,21,Education,4271,Good,High,Average,2,No,22,PhD,Divorced,0,Mid,Medium,26.0,No,No,No,Good,,Stayed
4602484,59,Female,11,Education,3681,Excellent,High,Low,1,No,75,Associate Degree,Married,0,Mid,Medium,,No,No,No,Excellent,Yes,Left
12602524,59,Female,13,Technology,3681,Fair,Medium,High,1,Yes,75,High School,Married,2,Mid,Medium,76.0,No,No,No,Fair,,Stayed
12615238,24,Female,7,Education,3689,Good,Medium,Low,2,No,48,PhD,Married,4,Entry,Medium,29.0,No,No,No,Excellent,,Left
11807797,59,Male,1,Education,11223,Poor,High,Below Aver,2,No,63,High School,Married,1,Entry,Medium,63.0,No,No,No,Excellent,,Left
11078689,44,Male,16,Education,7419,Fair,Very High,High,3,No,23,Bachelor's Degree,Married,2,Entry,Small,46.0,No,No,No,Excellent,Yes,Left
4690632,59,Female,1,Education,7828,Fair,Very High,Below Aver,0,No,75,High School,Single,4,Entry,Medium,73.0,No,No,No,Good,,Stayed
9804510,59,Female,1,Finance,8626,Fair,Medium,Low,0,No,74,High School,Divorced,0,Mid,Medium,22.0,No,No,No,Poor,,Stayed
10800019,36,Male,1,Healthcare,9156,Fair,Medium,High,0,Yes,39,Master's Degree,Divorced,0,Mid,Large,21.0,Yes,No,No,Poor,Yes,Stayed
9617045,35,Male,1,Technology,5516,Fair,High,High,0,Yes,65,High School,Single,0,Mid,Medium,46.0,No,No,No,Excellent,,Left
1662915,59,Female,1,Media,3681,Excellent,High,Average,0,No,75,Master's Degree,Married,1,Mid,Medium,32.0,No,No,Yes,Fair,,Stayed
10265517,33,Female,8,Healthcare,9547,Excellent,High,Average,1,No,66,Master's Degree,Married,0,Entry,Medium,62.0,No,No,No,Poor,,Stayed
299190,46,Female,1,Technology,3681,Good,High,Average,3,No,75,PhD,Married,0,Mid,Medium,,No,No,No,Fair,,Stayed
13790114,24,Female,44,Healthcare,3681,Fair,Medium,Average,0,Yes,49,High School,Married,0,Mid,Small,74.0,No,No,No,Poor,,Left
10246209,29,Male,25,Education,11223,Fair,High,Low,0,No,19,Master's Degree,,2,Mid,Medium,93.0,No,No,No,Fair,Yes,Stayed
11888633,51,Male,31,Finance,3681,Good,Medium,High,0,Yes,75,High School,Married,3,Senior,Small,21.0,,No,No,Fair,,Left
10339188,27,Male,10,Finance,3886,Fair,High,Average,0,Yes,5,Master's Degree,Divorced,0,Mid,Medium,84.0,No,No,No,Excellent,,Stayed
2220648,28,Male,40,Technology,3681,Fair,Very High,Low,0,No,5,Master's Degree,Divorced,4,Senior,Medium,57.0,No,No,No,Fair,,Stayed
14714532,45,Female,1,Education,8143,Poor,High,Below Aver,3,No,40,High School,Married,1,Entry,Large,46.0,No,No,No,Fair,,Stayed
148896,27,Male,1,Finance,3681,Fair,Very High,High,1,No,75,PhD,Married,2,Mid,Medium,27.0,No,No,Yes,Fair,,Left
12919286,46,Female,8,Media,3979,Poor,Very High,Average,3,Yes,75,High School,Married,0,Mid,Medium,55.0,No,No,No,Poor,,Stayed
12384061,58,Female,1,Education,3681,Excellent,High,High,3,No,16,Bachelor's Degree,Married,3,Mid,Medium,21.0,No,No,Yes,Fair,,Stayed
12731333,59,Female,8,Finance,5549,Fair,High,Low,2,Yes,71,Bachelor's Degree,Married,0,Mid,Medium,53.0,No,No,No,Fair,Yes,Stayed
4345073,55,Male,1,Education,11223,Good,Very High,Average,0,Yes,75,Master's Degree,Married,4,Mid,Small,87.0,No,No,No,Poor,,Stayed
7234962,59,Female,11,Education,3681,Good,Very High,Low,2,No,75,High School,Married,1,Mid,Medium,21.0,No,No,No,Fair,Yes,Stayed
11724622,59,Female,1,Education,4411,Poor,High,Average,0,No,75,Associate Degree,Divorced,4,Entry,Medium,65.0,No,No,No,Good,,Stayed
15537550,59,Male,43,Education,3681,Good,High,High,2,No,75,Associate Degree,Married,2,Entry,Small,46.0,No,No,No,Fair,,Left
9490128,59,Female,28,Media,3681,Fair,Very High,High,2,Yes,18,Bachelor's Degree,Married,0,Mid,Small,24.0,No,No,No,Good,,Stayed
2100317,24,Female,1,Education,11223,Poor,High,High,0,No,58,Bachelor's Degree,Married,0,Mid,Medium,,Yes,No,No,Good,,Left
14146072,53,Female,1,Technology,3681,Fair,High,Average,0,Yes,5,High School,Married,2,Entry,Large,43.0,Yes,No,No,Good,,Stayed
7164208,59,Female,12,Technology,3681,Fair,Medium,Average,1,No,75,High School,Married,2,Entry,Small,,No,No,No,Excellent,,Left
1929025,59,Female,11,Education,5494,Excellent,High,Low,1,No,75,High School,,0,Entry,Medium,76.0,Yes,No,No,Fair,,Left
12421429,59,Female,10,Healthcare,7625,Good,Medium,Below Aver,3,No,75,High School,Married,0,Mid,Medium,21.0,No,No,Yes,Excellent,,Left
8147882,24,Male,31,Healthcare,8834,Poor,High,High,1,Yes,43,Associate Degree,Divorced,1,Mid,Medium,21.0,No,No,No,Fair,,Stayed
11133146,39,Male,17,Education,3681,Fair,High,High,3,Yes,45,High School,Married,0,Entry,Small,71.0,No,No,Yes,Fair,,Stayed
3877603,28,Female,1,Healthcare,8899,Good,High,Low,1,No,75,High School,,0,Mid,Medium,34.0,No,No,No,Fair,,Stayed
2795192,59,Female,4,Healthcare,3681,Poor,High,High,1,No,37,Associate Degree,Divorced,4,Entry,Small,69.0,No,No,No,Fair,Yes,Left
12205610,42,Female,10,Education,11223,Fair,Medium,High,0,No,54,High School,Married,0,Mid,Small,71.0,No,No,No,Fair,Yes,Stayed
5050659,59,Male,1,Healthcare,6601,Fair,Medium,High,0,No,51,High School,Divorced,2,Mid,Medium,56.0,,No,No,Fair,,Stayed
13969531,24,Male,39,Education,9254,Fair,Medium,High,3,No,73,High School,Married,0,Mid,Medium,43.0,No,No,No,Poor,,Stayed
6622143,59,Female,1,Education,3681,Good,Medium,Average,2,No,64,Master's Degree,Married,4,Entry,Medium,28.0,No,No,No,Excellent,,Stayed
1485709,59,Male,18,Finance,6631,Good,High,Average,0,No,52,Bachelor's Degree,Married,4,Mid,Medium,21.0,No,No,No,Good,,Stayed
14365645,50,Male,5,Media,8928,Poor,High,Low,0,No,5,Bachelor's Degree,Married,0,Mid,Medium,46.0,No,No,No,Fair,,Stayed
5416674,58,Female,22,Finance,6312,Fair,High,High,0,Yes,40,Master's Degree,Married,4,Mid,Small,93.0,No,No,No,Poor,Yes,Left
2184,59,Male,28,Finance,4066,Good,Very High,High,3,Yes,5,Associate Degree,Divorced,4,Mid,Small,21.0,,No,No,Fair,,Stayed
8217765,59,Male,5,Technology,8108,Fair,High,Low,3,No,75,Master's Degree,Married,1,Mid,Medium,55.0,No,No,No,Fair,,Stayed
12590172,59,Female,19,Education,3681,Fair,High,Average,0,No,75,Associate Degree,Divorced,2,Mid,Medium,55.0,No,No,No,Fair,,Left
11684959,59,Male,12,Education,3681,Fair,High,Low,0,No,66,High School,Married,0,Mid,Medium,67.0,No,No,No,Good,,Stayed
5866332,39,Male,1,Education,3681,Good,High,Low,0,No,75,Master's Degree,Married,0,Mid,Large,41.0,No,No,No,Excellent,,Stayed
549302,59,Male,1,Education,7286,Good,High,High,3,No,56,Master's Degree,Married,2,Mid,Medium,21.0,No,No,No,Fair,,Left
2541121,25,Male,9,Finance,3681,Poor,High,Average,1,No,75,High School,Married,0,Mid,Medium,31.0,No,No,No,Good,,Left
8757576,24,Female,3,Education,3681,Poor,Medium,High,3,Yes,60,High School,Divorced,4,Entry,Medium,78.0,No,No,No,Good,Yes,Stayed
8284443,24,Male,1,Healthcare,7634,Excellent,High,High,0,No,71,High School,,2,Mid,Medium,93.0,No,No,No,Good,,Left
11651499,54,Male,29,Education,6642,Good,High,High,0,No,30,High School,Divorced,0,Mid,Small,42.0,No,No,No,Fair,,Stayed
1299857,59,Male,4,Education,3788,Excellent,High,High,2,Yes,75,Bachelor's Degree,Divorced,0,Entry,Medium,22.0,No,No,No,Good,,Stayed
5677595,52,Male,4,Media,5486,Poor,High,Below Aver,0,No,13,High School,Married,4,Entry,Medium,,No,No,No,Excellent,,Stayed
15072758,56,Female,19,Media,5437,Good,Very High,High,1,No,42,Bachelor's Degree,,3,Senior,Medium,73.0,No,No,No,Excellent,,Stayed
1863526,42,Male,29,Technology,3681,Good,Medium,Below Aver,1,No,75,High School,,4,Entry,Small,,No,No,No,Fair,Yes,Stayed
10841683,44,Female,39,Healthcare,3681,Poor,Very High,Low,3,No,5,PhD,Single,0,Entry,Medium,21.0,Yes,No,No,Fair,,Left
13946317,24,Female,1,Education,8060,Fair,Very High,High,0,No,75,High School,Married,0,Entry,Large,46.0,No,No,No,Excellent,,Stayed
6973966,51,Male,33,Education,3681,Fair,Very High,Low,2,No,7,High School,Married,4,Entry,Medium,25.0,No,No,Yes,Good,,Stayed
4991912,32,Male,37,Healthcare,3681,Good,High,Below Aver,0,No,75,High School,,4,Entry,Small,,Yes,No,No,Excellent,,Stayed
2093131,38,Female,14,Education,11223,Poor,High,High,0,No,15,Bachelor's Degree,Divorced,0,Senior,Medium,78.0,No,No,No,Fair,Yes,Stayed
6518726,34,Female,20,Education,3681,Fair,High,Average,0,No,65,Associate Degree,Divorced,0,Mid,Medium,81.0,No,No,No,Fair,Yes,Left
9224905,54,Female,1,Education,7219,Fair,Very High,Average,3,No,69,Bachelor's Degree,Married,3,Mid,Medium,92.0,No,No,Yes,Excellent,,Stayed
15639902,24,Male,1,Technology,3681,Good,High,High,0,Yes,75,Bachelor's Degree,,2,Mid,Large,56.0,No,No,No,Poor,,Stayed
13515293,24,Female,1,Healthcare,4443,Good,High,Low,0,No,29,High School,Divorced,1,Mid,Medium,93.0,No,No,No,Fair,,Stayed
6710390,27,Female,1,Healthcare,7100,Fair,High,High,3,No,75,High School,Divorced,0,Entry,Small,21.0,No,No,No,Poor,,Stayed
10485357,24,Male,22,Healthcare,3681,Good,High,Average,0,No,17,High School,Single,4,Mid,Medium,57.0,Yes,No,No,Fair,,Left
13299363,59,Male,10,Healthcare,8506,Fair,Very High,Average,0,Yes,75,Bachelor's Degree,Married,4,Entry,Medium,,No,No,No,Fair,,Stayed
6840352,52,Female,1,Education,3681,Good,High,Average,0,No,5,Bachelor's Degree,Married,1,Entry,Medium,38.0,Yes,No,No,Poor,,Stayed
3836691,50,Male,1,Education,7462,Fair,High,Average,1,No,75,High School,Married,0,Mid,Large,78.0,No,No,Yes,Fair,,Left
11237130,24,Male,42,Finance,3681,Good,High,Average,1,No,30,High School,Married,1,Mid,Small,35.0,No,No,No,Poor,,Stayed
3984063,24,Female,29,Healthcare,3681,Excellent,Very High,High,0,Yes,75,High School,Married,0,Mid,Medium,21.0,No,No,No,Fair,,Left
7801277,29,Female,23,Finance,3681,Fair,High,Below Aver,0,No,75,PhD,Married,3,Mid,Medium,82.0,No,No,No,Excellent,Yes,Stayed
16478489,45,Male,1,Healthcare,11223,Good,High,Low,1,Yes,35,High School,Married,4,Mid,Large,83.0,No,No,Yes,Fair,,Left
7930699,44,Female,2,Finance,3681,Fair,High,High,3,Yes,29,PhD,Married,2,Entry,Small,92.0,Yes,No,No,Fair,Yes,Stayed
2569207,36,Male,13,Technology,9113,Fair,High,High,1,Yes,31,High School,,4,Mid,Medium,77.0,No,No,No,Fair,,Stayed
8564278,24,Female,15,Education,3681,Excellent,High,Average,0,Yes,59,Master's Degree,Single,3,Mid,Medium,93.0,No,No,Yes,Excellent,,Stayed
16764402,34,Male,30,Education,3681,Good,High,High,3,No,5,Master's Degree,Married,4,Entry,Small,46.0,No,No,Yes,Excellent,,Left
2142884,44,Male,1,Education,11223,Fair,Medium,Average,3,Yes,75,Master's Degree,Divorced,2,Mid,Small,36.0,No,No,No,Good,Yes,Stayed
14684255,36,Female,28,Education,10132,Good,High,Low,1,Yes,75,Bachelor's Degree,Married,0,Mid,Medium,28.0,No,No,No,Fair,,Stayed
6333400,50,Male,31,Education,11223,Poor,High,Low,2,No,64,High School,Married,0,Mid,Medium,65.0,Yes,No,No,Good,,Left
4122538,59,Female,1,Technology,3681,Good,High,Average,1,No,15,High School,Married,4,Entry,Small,28.0,No,No,No,Good,,Stayed
4622099,59,Male,18,Technology,3681,Fair,Very High,Low,0,Yes,22,High School,Married,4,Mid,Medium,,No,No,No,Poor,,Stayed
11976064,57,Female,4,Education,6864,Fair,High,Average,0,No,75,High School,,0,Mid,Medium,,No,No,No,Fair,Yes,Stayed
426796,59,Male,1,Media,8868,Fair,High,High,0,Yes,75,High School,Divorced,0,Entry,Small,58.0,No,No,Yes,Good,,Stayed
12826798,50,Male,16,Healthcare,4103,Fair,Medium,Average,0,No,5,Master's Degree,Single,1,Mid,Large,93.0,Yes,No,No,Good,,Left
7738709,31,Male,1,Finance,9572,Poor,High,Low,1,No,72,Master's Degree,Married,1,Mid,Medium,93.0,No,No,No,Fair,,Left
701678,35,Male,21,Technology,3681,Fair,Medium,Low,0,Yes,75,Master's Degree,Married,1,Mid,Medium,66.0,No,No,No,Fair,,Stayed
8450615,24,Female,9,Education,3681,Fair,High,Low,3,Yes,75,Master's Degree,Divorced,0,Mid,Medium,34.0,No,No,No,Fair,,Stayed
3008644,59,Female,14,Education,5432,Excellent,High,High,0,Yes,43,Bachelor's Degree,Married,4,Mid,Medium,58.0,No,No,No,Good,Yes,Stayed
5532416,24,Male,29,Education,9057,Poor,Medium,High,0,No,75,Master's Degree,Married,0,Entry,Medium,93.0,Yes,No,No,Good,,Stayed
10077053,24,Female,16,Education,3681,Good,High,High,0,No,5,Bachelor's Degree,Married,0,Entry,Large,57.0,No,No,No,Good,Yes,Stayed
15599214,24,Female,1,Healthcare,3898,Poor,High,Low,3,Yes,75,High School,Single,0,Mid,Medium,64.0,No,No,No,Fair,,Stayed
11504318,52,Female,32,Technology,3740,Excellent,High,Below Aver,1,No,45,Bachelor's Degree,Married,1,Entry,Small,21.0,,No,No,Poor,,Stayed
5630171,49,Female,7,Media,5670,Fair,High,Low,0,No,5,High School,Married,2,Mid,Small,72.0,No,No,No,Good,,Stayed
11766637,24,Male,12,Education,3681,Poor,Very High,High,2,No,70,High School,Married,1,Mid,Medium,78.0,No,No,Yes,Good,,Stayed
1279271,24,Female,17,Healthcare,3681,Fair,High,Low,2,No,61,High School,Married,1,Entry,Small,93.0,No,No,No,Good,,Left
8006043,51,Female,31,Education,3681,Fair,High,High,0,Yes,55,PhD,Married,1,Entry,Medium,93.0,,No,No,Fair,,Stayed
7436659,58,Female,33,Education,9608,Poor,High,High,0,Yes,14,High School,Single,0,Mid,Medium,22.0,No,No,No,Excellent,Yes,Stayed
1906875,59,Female,12,Media,3690,Good,Very High,Low,3,No,75,Master's Degree,Married,4,Mid,Medium,,,No,No,Excellent,,Stayed
9521687,59,Female,1,Education,3681,Fair,High,Low,2,No,75,High School,Married,3,Mid,Medium,21.0,No,No,No,Fair,,Stayed
10107427,59,Female,16,Education,11148,Fair,High,Below Aver,0,No,28,High School,Married,1,Mid,Small,93.0,,No,No,Fair,,Stayed
1434093,43,Male,32,Technology,9587,Fair,High,Average,3,No,24,High School,,0,Mid,Small,93.0,Yes,No,No,Poor,,Stayed
1970410,52,Male,17,Education,3681,Good,Medium,High,1,No,75,Bachelor's Degree,Married,3,Mid,Medium,,No,No,No,Excellent,,Stayed
637776,58,Male,7,Finance,3681,Excellent,Medium,Low,0,No,49,Bachelor's Degree,Married,0,Entry,Medium,39.0,No,No,No,Fair,,Stayed
15958735,24,Male,20,Education,9221,Excellent,High,Average,2,No,70,PhD,Married,0,Senior,Medium,77.0,,No,No,Fair,,Stayed
9100814,24,Male,38,Healthcare,3681,Excellent,High,High,0,No,75,High School,Divorced,3,Mid,Medium,21.0,,No,No,Fair,,Stayed
2220137,59,Male,2,Education,3681,Poor,High,Low,2,No,53,Bachelor's Degree,Divorced,4,Entry,Medium,50.0,No,No,No,Excellent,,Left
16285636,53,Male,17,Healthcare,6374,Fair,High,High,1,No,75,PhD,Married,0,Mid,Large,48.0,No,No,Yes,Good,,Stayed
3273968,31,Male,27,Finance,5990,Poor,Medium,Average,2,No,15,Master's Degree,Married,1,Mid,Small,68.0,,No,No,Fair,,Stayed
8288858,24,Female,21,Healthcare,5480,Excellent,High,Low,3,No,18,Master's Degree,Married,0,Mid,Small,93.0,Yes,No,No,Fair,,Stayed
13620699,24,Female,1,Education,3681,Excellent,High,High,2,No,69,Master's Degree,Married,1,Mid,Medium,24.0,No,No,No,Good,Yes,Stayed
7088187,59,Male,1,Technology,10304,Fair,High,High,1,No,75,High School,Single,4,Senior,Medium,46.0,No,No,No,Poor,,Stayed
14431234,24,Female,16,Healthcare,3745,Good,High,Low,2,No,75,High School,Married,2,Mid,Medium,,No,No,No,Good,,Stayed
16034754,28,Male,2,Education,11223,Poor,High,Average,0,No,75,Master's Degree,Married,2,Entry,Medium,26.0,No,No,No,Fair,,Stayed
10203746,58,Female,1,Healthcare,5784,Fair,Very High,High,2,No,75,Associate Degree,Single,4,Mid,Medium,23.0,No,No,No,Fair,,Stayed
12895789,59,Male,12,Education,3681,Good,Very High,High,3,Yes,69,Bachelor's Degree,Married,4,Mid,Medium,38.0,No,No,No,Good,,Left
10311057,34,Male,13,Technology,3681,Fair,High,Low,3,No,75,PhD,Married,0,Mid,Medium,38.0,Yes,No,No,Fair,,Left
14378806,27,Female,27,Education,3681,Fair,High,Average,3,No,61,PhD,Married,0,Mid,Medium,,No,No,No,Good,,Stayed
12830995,45,Male,11,Technology,3681,Good,High,Average,0,No,62,PhD,Single,2,Senior,Small,93.0,No,No,No,Excellent,,Stayed
14091119,59,Female,1,Education,3681,Excellent,High,High,0,No,75,High School,,2,Mid,Small,21.0,No,No,No,Excellent,,Left
1184345,37,Male,5,Technology,3681,Good,High,Average,0,No,57,High School,Divorced,0,Mid,Large,21.0,No,No,No,Good,,Left
2495835,35,Female,23,Healthcare,4830,Good,High,Average,0,No,53,Master's Degree,Single,0,Entry,Medium,21.0,No,No,No,Fair,,Stayed
10174200,24,Male,5,Healthcare,6435,Fair,High,High,1,Yes,68,Master's Degree,Married,0,Entry,Large,65.0,No,No,No,Good,Yes,Left
12529717,59,Female,14,Education,3681,Excellent,High,Average,2,No,75,High School,Married,0,Mid,Medium,,No,No,No,Excellent,,Stayed
8626479,34,Female,17,Education,3681,Good,High,High,0,No,56,Bachelor's Degree,Divorced,0,Mid,Medium,87.0,,No,Yes,Fair,,Left
37364,56,Male,16,Healthcare,3681,Fair,Medium,Below Aver,0,No,75,High School,Married,4,Mid,Medium,,No,No,Yes,Fair,,Stayed
5597477,59,Male,1,Education,7611,Fair,High,Below Aver,0,No,75,High School,Married,4,Mid,Medium,55.0,No,No,No,Good,,Stayed
9425535,59,Male,19,Finance,3681,Fair,Very High,High,1,No,5,Bachelor's Degree,Married,1,Senior,Large,21.0,No,No,No,Fair,,Stayed
12762132,24,Female,17,Healthcare,3681,Fair,High,High,0,No,75,Bachelor's Degree,Divorced,4,Mid,Medium,21.0,No,No,No,Fair,,Stayed
8663328,59,Male,1,Healthcare,3681,Fair,Very High,High,1,Yes,22,Bachelor's Degree,Married,0,Mid,Small,93.0,Yes,No,No,Poor,,Stayed
7338220,41,Female,11,Education,5371,Fair,Medium,High,0,No,75,PhD,Married,0,Mid,Medium,31.0,No,No,No,Poor,Yes,Stayed
8498546,24,Male,1,Education,8676,Fair,High,High,0,Yes,5,High School,Married,2,Entry,Medium,69.0,No,No,Yes,Good,Yes,Left
4688688,24,Male,1,Education,5092,Poor,High,Low,0,Yes,75,High School,Married,0,Mid,Medium,,,No,No,Good,,Left
11324602,24,Male,17,Education,3681,Fair,High,Low,0,No,5,Bachelor's Degree,Married,4,Mid,Medium,24.0,No,No,No,Poor,,Stayed
7305136,24,Female,29,Finance,3681,Fair,Medium,Average,1,Yes,61,PhD,Married,1,Mid,Small,27.0,,No,Yes,Good,,Stayed
14657987,33,Female,18,Technology,4526,Fair,High,High,0,Yes,59,Bachelor's Degree,Divorced,0,Mid,Medium,58.0,No,No,No,Fair,,Left
13817432,40,Male,30,Education,5616,Good,High,Average,0,No,14,High School,Married,4,Senior,Small,57.0,No,No,No,Excellent,Yes,Stayed
12927129,38,Male,10,Education,7542,Fair,Medium,Average,0,No,5,High School,,3,Mid,Medium,21.0,,No,No,Good,,Left
262676,59,Female,8,Education,11223,Fair,Medium,Below Aver,0,Yes,75,High School,Divorced,3,Senior,Medium,93.0,No,No,No,Fair,Yes,Stayed
10523653,46,Male,7,Technology,10361,Poor,Very High,High,0,No,25,PhD,Married,0,Mid,Medium,50.0,,No,No,Fair,Yes,Left
13110484,59,Male,1,Education,10564,Fair,High,Average,2,Yes,17,Bachelor's Degree,Married,2,Mid,Medium,21.0,Yes,No,No,Fair,,Stayed
3600727,24,Male,1,Media,3681,Excellent,High,Average,0,No,73,Bachelor's Degree,Divorced,4,Mid,Medium,31.0,No,No,No,Good,,Stayed
4061517,24,Male,15,Technology,6216,Fair,Medium,High,3,No,61,High School,Divorced,0,Mid,Large,93.0,No,No,Yes,Fair,,Stayed
8512750,24,Male,3,Healthcare,3681,Excellent,Medium,High,0,No,73,PhD,Married,0,Mid,Large,83.0,No,No,No,Poor,,Stayed
3523123,59,Male,2,Education,3681,Good,High,Average,0,No,75,Master's Degree,Married,0,Senior,Small,44.0,No,No,No,Poor,,Left
7624482,31,Female,1,Media,3681,Fair,Medium,High,1,Yes,5,Bachelor's Degree,,1,Mid,Medium,21.0,No,No,No,Poor,,Stayed
3616318,34,Male,1,Education,10389,Good,Medium,Low,3,No,6,Master's Degree,Married,3,Mid,Small,37.0,No,No,No,Good,,Left
7854628,59,Female,7,Healthcare,6505,Fair,High,High,0,No,37,High School,Married,2,Mid,Large,57.0,No,No,No,Good,,Stayed
4075776,24,Female,14,Education,11223,Fair,Very High,High,3,No,5,PhD,Married,1,Mid,Large,50.0,,No,No,Good,,Stayed
10852260,59,Male,1,Education,10686,Excellent,High,Average,1,Yes,47,High School,Married,3,Mid,Small,93.0,No,No,No,Fair,,Stayed
5062643,44,Male,8,Healthcare,6797,Fair,Medium,Low,1,Yes,68,Master's Degree,Divorced,4,Mid,Medium,21.0,Yes,No,No,Good,Yes,Stayed
254300,29,Female,1,Education,11223,Good,High,High,3,No,75,Bachelor's Degree,Married,0,Entry,Medium,43.0,No,No,No,Good,,Stayed
5091576,59,Female,8,Education,3681,Poor,High,Average,0,No,61,High School,Married,0,Entry,Medium,54.0,No,No,No,Good,,Stayed
1549224,31,Male,25,Healthcare,3681,Excellent,High,High,0,Yes,75,PhD,Divorced,0,Senior,Medium,60.0,,No,No,Fair,,Left
2119939,59,Male,30,Healthcare,5596,Poor,Very High,Below Aver,0,Yes,75,High School,Married,2,Mid,Small,38.0,No,No,No,Poor,,Stayed
13354682,24,Male,1,Healthcare,10862,Good,Medium,High,0,No,12,High School,Married,2,Entry,Small,,No,No,No,Fair,,Left
3957498,30,Male,34,Media,3681,Fair,High,Average,0,Yes,75,High School,Married,3,Mid,Medium,21.0,No,No,Yes,Excellent,Yes,Stayed
15187879,40,Male,4,Education,5058,Good,Medium,Average,0,No,75,High School,Married,1,Mid,Small,21.0,,No,No,Excellent,,Stayed
5158729,24,Female,1,Healthcare,5414,Good,High,Below Aver,0,Yes,5,Master's Degree,Married,0,Senior,Medium,93.0,No,No,No,Excellent,,Left
214313,59,Male,27,Education,3681,Fair,High,High,1,No,75,Bachelor's Degree,,1,Entry,Medium,29.0,No,No,No,Good,,Stayed
1301387,24,Male,1,Education,6466,Fair,High,High,0,Yes,44,Bachelor's Degree,Single,2,Mid,Medium,93.0,,No,No,Fair,,Stayed
5111923,59,Male,10,Media,3681,Excellent,Very High,Low,2,No,16,High School,,0,Mid,Medium,33.0,No,No,No,Poor,,Stayed
