Employee ID;Age;Gender;Education;Job Role;Monthly Income;Work-Life Balance;Job Satisfaction;Performance Rating;Number of Projects;Overtime;Distance From Home;Education Category;Marital Status;Num Job Switches;Company Size;Company Level;Remote Work;Leadership Skill;Innovation Skill;Company Relationship;Employee Involvement;Attrition
23674;23;Female;9;Finance;11379;Poor;High;0;;No;1;PhD;Married;37;Entry;Small;0;No;No;No;Good;Left
50820;48;Female;23;Education;4300;Good;High;0;;No;1;BachelorM;Married;98;Entry;Small;74;No;No;No;Fair;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
2759;24;Female;8;Education;6427;Excellent;High;2;;No;1;Associate C;Married;1;Mid;Small;85;No;No;No;Good;Left
10732;27;Female;10;Technology;7278;Poor;High;0;;No;1;MasterM;Divorced;56;Associate C;Married;0;Mid;Small;94;No;No;No;Good;Stayed
17211;2;Education;6021;Excellent;High;1;;No;1;High School;Married;1;Entry;Medium;0;No;No;No;Good;Stayed
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
5784;30;Female;10;Media;3907;Fair;High;0;;Yes;1;BachelorM;Married;63;Entry;Small;51;No;No;No;Good;Stayed
5784;30;Female;10;Media;3907;Fair;High;0;;Yes;1;BachelorM;Married;63;Entry;Small;51;No;No;No;Good;Stayed
30500;22;Female;28;Media;852;Good;High;0;;No;1;Associate C;Married;0;Mid;Small;0;No;No;No;Excellent;Stayed
16381;19;Male;2;Healthcare;8753;Good;High;0;;No;1;MasterM;Married;80;Associate C;Married;0;Mid;Small;0;No;No;No;Good;Left
73000;33;Female;1;Finance;8753;Good;High;0;;No;88;High School;Single;0;Mid;Small;0;No;No;No;Good;Stayed
34320;25;Male;10;Education;7483;Good;High;0;;Yes;1;Associate C;Divorced;56;Associate C;Single;0;Mid;Small;0;No;No;No;Good;Stayed
42550;41;Male;28;Technology;8811;Good;High;0;;No;1;PhD;Married;1;Mid;Small;0;No;No;No;Excellent;Stayed
27906;38;Male;1;Healthcare;8811;Good;High;0;;No;1;PhD;Married;12;Associate C;Married;1;Entry;Small;75;No;No;No;Excellent;Stayed
27906;38;Male;1;Healthcare;8811;Good;High;0;;No;1;PhD;Married;12;Associate C;Married;1;Entry;Small;75;No;No;No;Excellent;Stayed
34320;25;Male;10;Education;7483;Good;High;0;;Yes;1;Associate C;Divorced;56;Associate C;Single;0;Mid;Small;0;No;No;No;Good;Stayed
49043;24;Female;1;Healthcare;9467;Poor;High;0;;Yes;1;Associate C;Married;51;Associate C;Married;1;Entry;Small;0;No;No;No;Good;Stayed
39893;48;Male;19;Technology;7943;Good;High;0;;No;1;MasterM;Married;77;Entry;Small;0;No;No;No;Good;Stayed
30459;42;Male;2;Finance;8902;Good;High;0;;Yes;1;High School;Married;16;High School;Single;0;Mid;Small;97;No;No;No;Good;Stayed
30459;42;Male;2;Finance;8902;Good;High;0;;Yes;1;High School;Married;16;High School;Single;0;Mid;Small;97;No;No;No;Good;Stayed
64805;38;Female;4;Finance;831;Low;Low;2;;No;8;BachelorM;Single;4;Entry;Small;0;No;No;No;Good;Stayed
4304;43;Male;11;Education;7962;Fair;Average;0;;No;1;MasterM;Married;2;Entry;Small;0;No;No;No;Good;Stayed
47330;41;Male;21;Finance;9350;Good;High;0;;No;1;MasterM;Married;93;MasterM;Single;1;Entry;Small;0;No;No;No;Good;Left
59440;21;Male;4;Education;6410;Good;High;0;;No;1;BachelorM;Married;63;Mid;Small;56;No;No;No;Good;Left
30197;23;Female;13;Education;5357;Excellent;High;1;;No;1;MasterM;Married;57;Entry;Small;0;No;No;No;Good;Stayed
67913;32;Female;19;Technology;7300;Good;High;0;;No;1;BachelorM;Married;92;MasterM;Married;1;Entry;Medium;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
53121;59;Female;25;Education;9401;Good;High;2;;No;1;BachelorM;Married;1;Mid;Medium;63;No;No;No;Good;Stayed
28604;31;Female;2;Education;805;Low;Low;2;;No;1;BachelorM;Divorced;0;Entry;Small;0;No;No;No;Good;Stayed
69176;24;Male;19;Technology;8040;Excellent;High;2;;Yes;1;MasterM;Married;94;Entry;Small;0;Yes;No;No;Good;Stayed
6924;24;Female;2;Education;7500;Fair;High;0;;Yes;1;Associate C;Married;54;Associate C;Married;0;Mid;Small;0;No;No;No;Good;Stayed
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
28854;37;Female;7;Media;8097;Good;High;0;;No;1;Associate C;Married;0;Senior;Small;0;Yes;No;No;Excellent;Stayed
29898;31;Female;22;Media;835;Good;High;1;;No;1;MasterM;Divorced;1;Entry;Small;0;No;No;No;Good;Stayed
29952;45;Male;19;Technology;7618;Good;High;0;;No;1;MasterM;Married;82;Entry;Small;39;No;No;No;Good;Stayed
54274;41;Female;15;Finance;7238;Fair;High;0;;No;1;Associate C;Married;58;Associate C;Married;1;Entry;Small;15;No;No;No;Good;Stayed
48085;48;Female;27;Education;5357;Excellent;High;2;;Yes;1;Associate C;Single;0;Entry;Small;0;No;No;No;Good;Left
67875;32;Female;7;Media;9800;Good;High;1;;Yes;1;BachelorM;Divorced;83;Associate C;Single;1;Senior;Small;66;No;No;No;Good;Stayed
72023;31;Male;13;Technology;10693;Good;High;0;;No;1;BachelorM;Married;1;Mid;Small;0;No;No;No;Good;Stayed
61199;22;Female;14;Healthcare;9264;Fair;High;0;;No;1;High School;Married;43;High School;Married;1;Entry;Small;0;No;No;No;Good;Left
55048;41;Male;13;Technology;11007;Excellent;Very High;0;;No;1;Associate C;Single;0;Mid;Small;0;No;No;No;Good;Left
59332;50;Male;38;Technology;10807;Good;High;2;;No;1;BachelorM;Married;0;Mid;Medium;0;No;No;No;Good;Stayed
12838;53;Female;17;Education;12050;Good;High;2;;No;1;BachelorM;Divorced;0;Entry;Small;0;No;No;No;Good;Stayed
2759;24;Female;8;Education;6427;Excellent;High;2;;No;1;Associate C;Married;1;Mid;Small;85;No;No;No;Good;Left
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
30565;23;Female;1;Education;5627;Good;High;1;;No;1;MasterM;Married;96;Entry;Small;0;No;No;No;Good;Left
12018;23;Male;5;Education;6233;Good;High;0;;Yes;1;BachelorM;Married;96;Entry;Small;0;Yes;Yes;No;Good;Stayed
28604;31;Female;2;Education;805;Low;Low;2;;No;1;BachelorM;Divorced;0;Entry;Small;0;No;No;No;Good;Stayed
25401;16;Male;13;Education;5619;Good;High;0;;Yes;1;PhD;Single;30;Entry;Small;0;Yes;No;No;Good;Stayed
25020;54;Male;38;Healthcare;7107;Good;Very High;0;;No;1;PhD;Married;39;Mid;Small;0;No;No;No;Good;Stayed
10994;22;Female;7;Education;3350;Excellent;High;0;;No;1;Associate C;Married;65;Associate C;Single;0;Entry;Small;0;No;No;No;Good;Left
23689;30;Female;3;Technology;1096;Fair;High;0;;No;1;Associate C;Married;2;Entry;Medium;0;No;No;No;Good;Left
7109;35;Female;19;Technology;7646;Good;High;2;;No;1;MasterM;Married;87;Entry;Small;0;No;No;No;Good;Left
30459;42;Male;2;Finance;8902;Good;High;0;;Yes;1;High School;Married;16;High School;Single;0;Mid;Small;97;No;No;No;Good;Stayed
23689;30;Female;3;Technology;1096;Fair;High;0;;No;1;Associate C;Married;2;Entry;Medium;0;No;No;No;Good;Left
34209;34;Male;4;Education;3759;Good;High;0;;No;1;Associate C;Married;15;MasterM;Married;0;Mid;Small;28;No;No;No;Good;Stayed
34209;34;Male;4;Education;3759;Good;High;0;;No;1;Associate C;Married;15;MasterM;Married;0;Mid;Small;28;No;No;No;Good;Stayed
38350;41;Female;24;Healthcare;7944;Poor;Medium;0;;No;1;High School;Married;0;Mid;Small;0;No;No;No;Good;Stayed
51248;20;Male;12;Healthcare;8045;Good;High;2;;No;1;MasterM;Married;43;Entry;Small;0;No;No;No;Good;Left
60147;44;Male;31;Finance;8620;Good;Low;0;;No;1;MasterM;Married;87;Entry;Small;38;No;No;No;Excellent;Left
67739;42;Male;27;Education;6203;Good;High;0;;Yes;1;MasterM;Married;21;Entry;Small;0;No;No;No;Good;Left
67739;42;Male;27;Education;6203;Good;High;0;;Yes;1;MasterM;Married;21;Entry;Small;0;No;No;No;Good;Left
61399;38;Female;10;Education;8904;Excellent;High;0;;No;1;Associate C;Divorced;20;Entry;Medium;61;No;No;No;Good;Stayed
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
18946;21;Male;6;Education;3797;Good;High;0;;No;1;Associate C;Married;44;Entry;Small;0;No;No;No;Good;Stayed
54747;40;Male;34;Healthcare;8833;Good;High;0;;Yes;1;Associate C;Single;0;Entry;Large;106;No;No;No;Good;Stayed
18747;31;Male;34;Healthcare;8833;Good;High;0;;Yes;1;Associate C;Single;0;Entry;Large;106;No;No;No;Good;Stayed
54747;40;Male;34;Healthcare;8833;Good;High;0;;Yes;1;Associate C;Single;0;Entry;Large;106;No;No;No;Good;Stayed
48046;43;Male;24;Technology;7090;Good;Very High;0;;No;1;MasterM;Married;90;MasterM;Married;0;Mid;Small;0;No;No;No;Good;Stayed
25935;33;Female;22;Education;413;Poor;High;0;;Yes;1;BachelorM;Married;27;Entry;Small;0;No;No;No;Good;Stayed
16426;45;Female;13;Technology;7633;Very High;1;;Yes;1;High School;Married;35;Entry;Small;0;No;No;No;Good;Stayed
31345;44;Female;19;Finance;9332;Fair;High;1;;No;1;BachelorM;Single;0;Entry;Small;0;No;No;No;Good;Stayed
69565;38;Male;1;Finance;7840;Poor;Very High;0;;No;1;Associate C;Single;1;Mid;Medium;0;Yes;No;No;Poor;Left
69565;38;Male;1;Finance;7840;Poor;Very High;0;;No;1;Associate C;Single;1;Mid;Medium;0;Yes;No;No;Poor;Left
39947;44;Female;12;Finance;6900;Good;High;0;;No;1;Associate C;Married;36;Entry;Small;0;No;No;No;Good;Stayed
59071;39;Male;14;Education;6900;Good;High;0;;No;1;Associate C;Married;36;Entry;Small;0;No;No;No;Good;Stayed
21054;33;Female;10;Media;6460;Good;High;2;;No;1;BachelorM;Married;88;Entry;Small;0;No;No;No;Good;Stayed
54575;43;Female;20;Education;791;Good;High;2;;No;1;BachelorM;Married;88;Entry;Small;0;No;No;No;Good;Stayed
21054;33;Female;10;Media;6460;Good;High;2;;No;1;BachelorM;Married;88;Entry;Small;0;No;No;No;Good;Stayed
54575;43;Female;20;Education;791;Good;High;2;;No;1;BachelorM;Married;88;Entry;Small;0;No;No;No;Good;Stayed
318;31;Male;21;Education;383;Good;High;1;;No;1;PhD;Married;3;Mid;Small;0;No;No;No;Good;Left
64881;34;Female;24;Technology;8240;Excellent;High;0;;No;1;BachelorM;Married;59;BachelorM;Married;1;Entry;Small;75;No;No;No;Good;Stayed
28636;24;Male;11;Healthcare;8056;Good;High;2;;No;55;BachelorM;Divorced;2;Senior;Small;0;No;No;No;Excellent;Stayed
38350;41;Female;24;Healthcare;7944;Poor;Medium;0;;No;1;High School;Married;0;Mid;Small;0;No;No;No;Good;Stayed
68096;41;Male;2;Technology;518;Good;High;2;;No;1;Associate C;Married;27;Entry;Small;0;No;No;No;Good;Left
64805;38;Female;4;Finance;831;Low;Low;2;;No;8;BachelorM;Single;4;Entry;Small;0;No;No;No;Good;Stayed
28026;24;Male;15;Education;5280;Good;High;1;;No;1;Associate C;Married;79;Entry;Small;0;No;No;No;Good;Stayed
42509;24;Female;15;Education;4622;Excellent;High;2;;No;1;Associate C;Married;85;Associate C;Single;1;Mid;Medium;0;No;No;No;Good;Left
23689;30;Female;3;Technology;1096;Fair;High;0;;No;1;Associate C;Married;2;Entry;Medium;0;No;No;No;Good;Left
56952;39;Female;5;Technology;6811;Good;High;0;;No;1;Associate C;Married;1;Entry;Medium;0;No;No;No;Good;Stayed
69565;38;Male;1;Finance;7840;Poor;Very High;0;;No;1;Associate C;Single;1;Mid;Medium;0;Yes;No;No;Poor;Left
318;31;Male;21;Education;383;Good;High;1;;No;1;PhD;Married;3;Mid;Small;0;No;No;No;Good;Left
21803;41;Male;15;Media;6198;Good;High;0;;No;1;Associate C;Married;77;Entry;Small;0;No;No;No;Good;Stayed
41897;45;Male;21;Healthcare;7897;Fair;Medium;0;;No;1;MasterM;Divorced;53;Mid;Medium;23;No;No;No;Fair;Stayed
2801;43;Female;8;Technology;908;Poor;Average;1;;No;39;MasterM;Single;0;Entry;Small;0;No;No;No;Poor;Stayed
3837;27;Female;2;Finance;10996;Fair;High;1;;No;1;High School;Single;0;Entry;Small;0;No;No;No;Good;Left
50360;21;Female;17;Education;7571;Good;High;0;;No;1;High School;Married;47;Associate C;Single;1;Entry;Medium;58;No;No;No;Good;Stayed
23028;46;Female;1;Healthcare;6400;Good;High;0;;No;1;MasterM;Married;0;Entry;Medium;0;No;No;No;Good;Stayed
65026;36;Male;7;Education;5050;Good;High;1;;No;27;High School;Single;2;Entry;Medium;0;No;No;No;Excellent;Left
9991;27;Male;2;Media;11000;Excellent;High;1;;Yes;1;Associate C;Single;78;Associate C;Married;0;Mid;Small;42;No;No;No;Excellent;Left
21119;17;Male;10;Media;6113;Good;High;2;;No;1;PhD;Single;0;Entry;Small;0;No;No;No;Excellent;Left
51334;30;Male;1;Healthcare;6302;Good;High;0;;No;1;High School;Married;62;Entry;Small;0;No;No;No;Good;Stayed
51334;30;Male;1;Healthcare;6302;Good;High;0;;No;1;High School;Married;62;Entry;Small;0;No;No;No;Good;Stayed
62080;45;Male;5;Technology;11573;Poor;High;0;;No;1;Associate C;Married;24;Mid;Medium;0;No;No;No;Excellent;Left
57096;26;Male;17;Media;6523;Good;High;2;;Yes;28;BachelorM;Single;0;Entry;Small;23;Yes;No;No;Good;Left
445;37;Male;18;Education;8077;Excellent;High;0;;No;1;BachelorM;Single;21;Entry;Small;0;No;No;No;Good;Stayed
13161;40;Male;2;Media;5400;Good;Average;0;;No;1;MasterM;Married;11;Entry;Medium;0;No;No;No;Good;Stayed
12075;53;Female;11;Healthcare;8987;Good;High;2;;No;1;Associate C;Married;4;Senior;Small;0;Yes;Yes;No;Poor;Stayed
14045;18;Male;10;Media;5843;Good;High;0;;No;1;Associate C;Married;0;Entry;Medium;0;No;No;No;Good;Stayed
24988;34;Male;11;Finance;8669;Good;High;0;;No;1;PhD;Married;1;Entry;Medium;34;No;No;No;Good;Stayed
500
